#tf_id	tg_id	regulatory_function
NCU07788	NCU06063	-
NCU07788	NCU06071	-
NCU07788	NCU06072	-
NCU07788	NCU06075	+
NCU07788	NCU06077	+
NCU07788	NCU06090	+
NCU07788	NCU06098	-
NCU07788	NCU06103	+
NCU07788	NCU06109	-
NCU07788	NCU06111	+
NCU07788	NCU06112	+
NCU07788	NCU06114	+
NCU07788	NCU06116	+
NCU07788	NCU06118	+
NCU07788	NCU06128	-
NCU07788	NCU06129	-
NCU07788	NCU06130	+
NCU07788	NCU06131	-
NCU07788	NCU06132	+
NCU07788	NCU06138	-
NCU07788	NCU06140	-
NCU07788	NCU06141	+
NCU07788	NCU06143	-
NCU07788	NCU06146	-
NCU07788	NCU06148	-
NCU07788	NCU06152	-
NCU07788	NCU06153	-
NCU07788	NCU06156	-
NCU07788	NCU06159	-
NCU07788	NCU06165	-
NCU07788	NCU06168	+
NCU07788	NCU06170	+
NCU07788	NCU06173	-
NCU07788	NCU06181	+
NCU07788	NCU06187	+
NCU07788	NCU06189	+
NCU07788	NCU06190	-
NCU07788	NCU06196	+
NCU07788	NCU06198	+
NCU07788	NCU06206	+
NCU07788	NCU06207	+
NCU07788	NCU06210	+
NCU07788	NCU06211	-
NCU07788	NCU06214	+
NCU07788	NCU06217	+
NCU07788	NCU06226	+
NCU07788	NCU06229	-
NCU07788	NCU06230	-
NCU07788	NCU06231	-
NCU07788	NCU06232	+
NCU07788	NCU06233	+
NCU07788	NCU06237	-
NCU07788	NCU06244	+
NCU07788	NCU06245	+
NCU07788	NCU06246	+
NCU07788	NCU06250	+
NCU07788	NCU06252	+
NCU07788	NCU06253	+
NCU07788	NCU06255	-
NCU07788	NCU06261	-
NCU07788	NCU06265	-
NCU07788	NCU06272	+
NCU07788	NCU06273	+
NCU07788	NCU06279	+
NCU07788	NCU06281	+
NCU07788	NCU06294	-
NCU07788	NCU06301	+
NCU07788	NCU06305	+
NCU07788	NCU06307	-
NCU07788	NCU06308	+
NCU07788	NCU06312	-
NCU07788	NCU06313	-
NCU07788	NCU06315	+
NCU07788	NCU06316	+
NCU07788	NCU06324	-
NCU07788	NCU06325	-
NCU07788	NCU06326	+
NCU07788	NCU06327	+
NCU07788	NCU06328	+
NCU07788	NCU06329	-
NCU07788	NCU06331	+
NCU07788	NCU06332	+
NCU07788	NCU06334	-
NCU07788	NCU06335	-
NCU07788	NCU06336	+
NCU07788	NCU06340	+
NCU07788	NCU06343	+
NCU07788	NCU06351	-
NCU07788	NCU06360	+
NCU07788	NCU06361	+
NCU07788	NCU06362	+
NCU07788	NCU06363	+
NCU07788	NCU06364	+
NCU07788	NCU06366	+
NCU07788	NCU06371	+
NCU07788	NCU06376	-
NCU07788	NCU06380	-
NCU07788	NCU06381	-
NCU07788	NCU06384	-
NCU07788	NCU06387	+
NCU07788	NCU06389	+
NCU07788	NCU06391	-
NCU07788	NCU06393	+
NCU07788	NCU06400	-
NCU07788	NCU06402	+
NCU07788	NCU06409	+
NCU07788	NCU06412	-
NCU07788	NCU06413	-
NCU07788	NCU06414	-
NCU07788	NCU06418	+
NCU07788	NCU06419	+
NCU07788	NCU06423	-
NCU07788	NCU06425	+
NCU07788	NCU06428	+
NCU07788	NCU06430	+
NCU07788	NCU06431	+
NCU07788	NCU06432	+
NCU07788	NCU06448	-
NCU07788	NCU06449	+
NCU07788	NCU06450	+
NCU07788	NCU06451	+
NCU07788	NCU06457	+
NCU07788	NCU06461	-
NCU07788	NCU06465	+
NCU07788	NCU06468	+
NCU07788	NCU06469	+
NCU07788	NCU06476	-
NCU07788	NCU06478	+
NCU07788	NCU06479	+
NCU07788	NCU06480	-
NCU07788	NCU06482	+
NCU07788	NCU06483	+
NCU07788	NCU06485	+
NCU07788	NCU06493	+
NCU07788	NCU06496	+
NCU07788	NCU06499	-
NCU07788	NCU06500	+
NCU07788	NCU06504	-
NCU07788	NCU06505	-
NCU07788	NCU06515	-
NCU07788	NCU06516	-
NCU07788	NCU06518	-
NCU07788	NCU06519	-
NCU07788	NCU06520	+
NCU07788	NCU06521	+
NCU07788	NCU06522	-
NCU07788	NCU06523	-
NCU07788	NCU06525	-
NCU07788	NCU06526	-
NCU07788	NCU06530	-
NCU07788	NCU06532	+
NCU07788	NCU06537	-
NCU07788	NCU06541	+
NCU07788	NCU06543	-
NCU07788	NCU06546	-
NCU07788	NCU06549	+
NCU07788	NCU06550	+
NCU07788	NCU06553	+
NCU07788	NCU06554	+
NCU07788	NCU06557	-
NCU07788	NCU06558	+
NCU07788	NCU06559	-
NCU07788	NCU06572	-
NCU07788	NCU06573	-
NCU07788	NCU06574	-
NCU07788	NCU06575	-
NCU07788	NCU06577	-
NCU07788	NCU06582	-
NCU07788	NCU06583	-
NCU07788	NCU06596	+
NCU07788	NCU06597	-
NCU07788	NCU06602	+
NCU07788	NCU06603	-
NCU07788	NCU06606	+
NCU07788	NCU06610	-
NCU07788	NCU06611	-
NCU07788	NCU06612	-
NCU07788	NCU06615	-
NCU07788	NCU06619	+
NCU07788	NCU06632	+
NCU07788	NCU06636	-
NCU07788	NCU06637	-
NCU07788	NCU06643	-
NCU07788	NCU06645	-
NCU07788	NCU06646	-
NCU07788	NCU06647	-
NCU07788	NCU06650	-
NCU07788	NCU06652	-
NCU07788	NCU06659	+
NCU07788	NCU06660	+
NCU07788	NCU06661	+
NCU07788	NCU06662	+
NCU07788	NCU06666	+
NCU07788	NCU06681	-
NCU07788	NCU06683	-
NCU07788	NCU06687	+
NCU07788	NCU06699	+
NCU07788	NCU06700	+
NCU07788	NCU06704	+
NCU07788	NCU06709	+
NCU07788	NCU06714	+
NCU07788	NCU06720	+
NCU07788	NCU06721	-
NCU07788	NCU06724	+
NCU07788	NCU06727	+
NCU07788	NCU06729	+
NCU07788	NCU06730	-
NCU07788	NCU06731	+
NCU07788	NCU06737	+
NCU07788	NCU06743	+
NCU07788	NCU06745	-
NCU07788	NCU06752	+
NCU07788	NCU06756	+
NCU07788	NCU06757	-
NCU07788	NCU06758	-
NCU07788	NCU06780	+
NCU07788	NCU06783	-
NCU07788	NCU06784	-
NCU07788	NCU06785	+
NCU07788	NCU06789	-
NCU07788	NCU06792	-
NCU07788	NCU06799	+
NCU07788	NCU06801	-
NCU07788	NCU06803	-
NCU07788	NCU06804	-
NCU07788	NCU06806	-
NCU07788	NCU06809	-
NCU07788	NCU06810	-
NCU07788	NCU06812	-
NCU07788	NCU06817	-
NCU07788	NCU06824	+
NCU07788	NCU06832	+
NCU07788	NCU06833	-
NCU07788	NCU06836	-
NCU07788	NCU06837	-
NCU07788	NCU06843	+
NCU07788	NCU06847	+
NCU07788	NCU06850	+
NCU07788	NCU06860	-
NCU07788	NCU06870	+
NCU07788	NCU06871	+
NCU07788	NCU06880	+
NCU07788	NCU06882	+
NCU07788	NCU06883	+
NCU07788	NCU06892	+
NCU07788	NCU06895	-
NCU07788	NCU06911	+
NCU07788	NCU06912	+
NCU07788	NCU06913	-
NCU07788	NCU06914	+
NCU07788	NCU06920	-
NCU07788	NCU06922	+
NCU07788	NCU06923	+
NCU07788	NCU06924	+
NCU07788	NCU06926	+
NCU07788	NCU06930	-
NCU07788	NCU06932	-
NCU07788	NCU06933	-
NCU07788	NCU06934	-
NCU07788	NCU06935	+
NCU07788	NCU06936	-
NCU07788	NCU06940	+
NCU07788	NCU06943	+
NCU07788	NCU06949	+
NCU07788	NCU06951	-
NCU07788	NCU06958	+
NCU07788	NCU06960	-
NCU07788	NCU06961	-
NCU07788	NCU06965	+
NCU07788	NCU06968	+
NCU07788	NCU06969	+
NCU07788	NCU06970	+
NCU07788	NCU06971	-
NCU07788	NCU06975	+
NCU07788	NCU06980	-
NCU07788	NCU06983	+
NCU07788	NCU06984	+
NCU07788	NCU06985	-
NCU07788	NCU06986	+
NCU07788	NCU06987	+
NCU07788	NCU06990	-
NCU07788	NCU06991	+
NCU07788	NCU06992	+
NCU07788	NCU07001	+
NCU07788	NCU07009	-
NCU07788	NCU07011	+
NCU07788	NCU07014	+
NCU07788	NCU07015	+
NCU07788	NCU07016	+
NCU07788	NCU07017	+
NCU07788	NCU07022	-
NCU07788	NCU07029	-
NCU07788	NCU07030	-
NCU07788	NCU07033	-
NCU07788	NCU07034	-
NCU07788	NCU07036	-
NCU07788	NCU07041	+
NCU07788	NCU07044	+
NCU07788	NCU07046	+
NCU07788	NCU07054	-
NCU07788	NCU07055	-
NCU07788	NCU07057	+
NCU07788	NCU07058	+
NCU07788	NCU07061	-
NCU07788	NCU07062	+
NCU07788	NCU07064	-
NCU07788	NCU07066	-
NCU07788	NCU07067	-
NCU07788	NCU07068	-
NCU07788	NCU07070	+
NCU07788	NCU07072	+
NCU07788	NCU07073	-
NCU07788	NCU07075	+
NCU07788	NCU07076	-
NCU07788	NCU07078	-
NCU07788	NCU07082	+
NCU07788	NCU07083	+
NCU07788	NCU07088	+
NCU07788	NCU07094	-
NCU07788	NCU07095	-
NCU07788	NCU07098	+
NCU07788	NCU07110	-
NCU07788	NCU07111	-
NCU07788	NCU07112	+
NCU07788	NCU07114	-
NCU07788	NCU07117	-
NCU07788	NCU07120	-
NCU07788	NCU07121	+
NCU07788	NCU07122	+
NCU07788	NCU07130	-
NCU07788	NCU07132	-
NCU07788	NCU07133	-
NCU07788	NCU07134	-
NCU07788	NCU07136	-
NCU07788	NCU07138	-
NCU07788	NCU07140	+
NCU07788	NCU07141	+
NCU07788	NCU07142	-
NCU07788	NCU07143	+
NCU07788	NCU07154	-
NCU07788	NCU07156	+
NCU07788	NCU07157	+
NCU07788	NCU07159	-
NCU07788	NCU07164	-
NCU07788	NCU07166	+
NCU07788	NCU07168	-
NCU07788	NCU07170	-
NCU07788	NCU07174	-
NCU07788	NCU07175	-
NCU07788	NCU07178	-
NCU07788	NCU07180	-
NCU07788	NCU07182	+
NCU07788	NCU07185	-
NCU07788	NCU07186	+
NCU07788	NCU07187	+
NCU07788	NCU07190	-
NCU07788	NCU07192	-
NCU07788	NCU07194	-
NCU07788	NCU07199	-
NCU07788	NCU07200	-
NCU07788	NCU07201	-
NCU07788	NCU07202	-
NCU07788	NCU07203	-
NCU07788	NCU07205	-
NCU07788	NCU07207	-
NCU07788	NCU07209	-
NCU07788	NCU07210	-
NCU07788	NCU07221	+
NCU07788	NCU07222	+
NCU07788	NCU07225	-
NCU07788	NCU07230	-
NCU07788	NCU07231	-
NCU07788	NCU07242	-
NCU07788	NCU07247	-
NCU07788	NCU07252	-
NCU07788	NCU07253	+
NCU07788	NCU07254	-
NCU07788	NCU07255	-
NCU07788	NCU07257	+
NCU07788	NCU07258	+
NCU07788	NCU07259	+
NCU07788	NCU07266	-
NCU07788	NCU07267	-
NCU07788	NCU07268	-
NCU07788	NCU07269	-
NCU07788	NCU07270	-
NCU07788	NCU07273	-
NCU07788	NCU07274	-
NCU07788	NCU07276	-
NCU07788	NCU07280	+
NCU07788	NCU07286	+
NCU07788	NCU07287	-
NCU07788	NCU07288	+
NCU07788	NCU07293	+
NCU07788	NCU07295	+
NCU07788	NCU07299	+
NCU07788	NCU07305	-
NCU07788	NCU07307	+
NCU07788	NCU07308	+
NCU07788	NCU07310	-
NCU07788	NCU07311	-
NCU07788	NCU07312	-
NCU07788	NCU07314	-
NCU07788	NCU07318	-
NCU07788	NCU07323	-
NCU07788	NCU07324	-
NCU07788	NCU07325	-
NCU07788	NCU07326	+
NCU07788	NCU07327	+
NCU07788	NCU07331	+
NCU07788	NCU07332	-
NCU07788	NCU07333	-
NCU07788	NCU07334	+
NCU07788	NCU07336	-
NCU07788	NCU07337	-
NCU07788	NCU07338	-
NCU07788	NCU07339	-
NCU07788	NCU07340	-
NCU07788	NCU07342	+
NCU07788	NCU07343	-
NCU07788	NCU07344	-
NCU07788	NCU07345	-
NCU07788	NCU07348	-
NCU07788	NCU07358	-
NCU07788	NCU07362	-
NCU07788	NCU07368	-
NCU07788	NCU07375	+
NCU07788	NCU07378	-
NCU07788	NCU07379	+
NCU07788	NCU07380	+
NCU07788	NCU07381	-
NCU07788	NCU07383	+
NCU07788	NCU07384	+
NCU07788	NCU07385	-
NCU07788	NCU07386	+
NCU07788	NCU07387	+
NCU07788	NCU07388	-
NCU07788	NCU07389	+
NCU07788	NCU07392	+
NCU07788	NCU07393	+
NCU07788	NCU07398	+
NCU07788	NCU07408	+
NCU07788	NCU07409	+
NCU07788	NCU07410	-
NCU07788	NCU07411	-
NCU07788	NCU07414	+
NCU07788	NCU07419	+
NCU07788	NCU07420	+
NCU07788	NCU07424	-
NCU07788	NCU07434	-
NCU07788	NCU07436	+
NCU07788	NCU07441	-
NCU07788	NCU07442	+
NCU07788	NCU07448	-
NCU07788	NCU07449	-
NCU07788	NCU07450	-
NCU07788	NCU07452	+
NCU07788	NCU07459	+
NCU07788	NCU07463	-
NCU07788	NCU07464	-
NCU07788	NCU07465	+
NCU07788	NCU07466	+
NCU07788	NCU07467	-
NCU07788	NCU07468	+
NCU07788	NCU07473	+
NCU07788	NCU07474	-
NCU07788	NCU07481	+
NCU07788	NCU07482	+
NCU07788	NCU07484	-
NCU07788	NCU07485	-
NCU07788	NCU07491	+
NCU07788	NCU07492	+
NCU07788	NCU07494	-
NCU07788	NCU07496	-
NCU07788	NCU07497	-
NCU07788	NCU07502	-
NCU07788	NCU07503	+
NCU07788	NCU07507	+
NCU07788	NCU07511	-
NCU07788	NCU07517	+
NCU07788	NCU07521	+
NCU07788	NCU07527	-
NCU07788	NCU07529	-
NCU07788	NCU07531	-
NCU07788	NCU07532	+
NCU07788	NCU07533	+
NCU07788	NCU07534	+
NCU07788	NCU07536	-
NCU07788	NCU07541	+
NCU07788	NCU07543	+
NCU07788	NCU07544	+
NCU07788	NCU07546	+
NCU07788	NCU07547	+
NCU07788	NCU07550	+
NCU07788	NCU07551	+
NCU07788	NCU07553	-
NCU07788	NCU07557	-
NCU07788	NCU07560	+
NCU07788	NCU07562	+
NCU07788	NCU07563	+
NCU07788	NCU07569	+
NCU07788	NCU07578	-
NCU07788	NCU07583	+
NCU07788	NCU07585	+
NCU07788	NCU07590	+
NCU07788	NCU07597	-
NCU07788	NCU07609	-
NCU07788	NCU07610	-
NCU07788	NCU07614	-
NCU07788	NCU07617	-
NCU07788	NCU07618	-
NCU07788	NCU07619	-
NCU07788	NCU07621	+
NCU07788	NCU07622	-
NCU07788	NCU07623	-
NCU07788	NCU07624	-
NCU07788	NCU07649	+
NCU07788	NCU07656	+
NCU07788	NCU07659	+
NCU07788	NCU07661	-
NCU07788	NCU07665	+
NCU07788	NCU07668	-
NCU07788	NCU07670	+
NCU07788	NCU07671	-
NCU07788	NCU07674	+
NCU07788	NCU07675	+
NCU07788	NCU07678	+
NCU07788	NCU07679	+
NCU07788	NCU07684	-
NCU07788	NCU07690	+
NCU07788	NCU07693	+
NCU07788	NCU07694	-
NCU07788	NCU07696	+
NCU07788	NCU07697	+
NCU07788	NCU07703	-
NCU07788	NCU07709	-
NCU07788	NCU07711	+
NCU07788	NCU07712	+
NCU07788	NCU07718	-
NCU07788	NCU07722	+
NCU07788	NCU07723	-
NCU07788	NCU07724	-
NCU07788	NCU07725	-
NCU07788	NCU07726	+
NCU07788	NCU07730	-
NCU07788	NCU07731	+
NCU07788	NCU07732	+
NCU07788	NCU07736	+
NCU07788	NCU07737	-
NCU07788	NCU07739	+
NCU07788	NCU07741	+
NCU07788	NCU07743	+
NCU07788	NCU07747	+
NCU07788	NCU07748	-
NCU07788	NCU07751	-
NCU07788	NCU07755	+
NCU07788	NCU07761	+
NCU07788	NCU07766	-
NCU07788	NCU07767	-
NCU07788	NCU07768	+
NCU07788	NCU07769	+
NCU07788	NCU07774	+
NCU07788	NCU07776	+
NCU07788	NCU07778	+
NCU07788	NCU07783	+
NCU07788	NCU07784	+
NCU07788	NCU07787	+
NCU07788	NCU07794	+
NCU07788	NCU07795	+
NCU07788	NCU07802	+
NCU07788	NCU07807	+
NCU07788	NCU07808	+
NCU07788	NCU07817	+
NCU07788	NCU07818	-
NCU07788	NCU07819	-
NCU07788	NCU07821	-
NCU07788	NCU07823	-
NCU07788	NCU07827	-
NCU07788	NCU07828	+
NCU07788	NCU07829	+
NCU07788	NCU07830	+
NCU07788	NCU07831	+
NCU07788	NCU07833	-
NCU07788	NCU07839	+
NCU07788	NCU07840	+
NCU07788	NCU07842	+
NCU07788	NCU07845	-
NCU07788	NCU07849	+
NCU07788	NCU07850	+
NCU07788	NCU07856	+
NCU07788	NCU07857	+
NCU07788	NCU07860	-
NCU07788	NCU07864	+
NCU07788	NCU07868	+
NCU07788	NCU07869	-
NCU07788	NCU07871	+
NCU07788	NCU07876	-
NCU07788	NCU07881	+
NCU07788	NCU07884	+
NCU07788	NCU07888	+
NCU07788	NCU07889	-
NCU07788	NCU07891	+
NCU07788	NCU07892	-
NCU07788	NCU07894	-
NCU07788	NCU07895	+
NCU07788	NCU07896	-
NCU07788	NCU07897	-
NCU07788	NCU07898	-
NCU07788	NCU07899	-
NCU07788	NCU07901	-
NCU07788	NCU07906	-
NCU07788	NCU07907	-
NCU07788	NCU07911	+
NCU07788	NCU07914	+
NCU07788	NCU07916	-
NCU07788	NCU07917	-
NCU07788	NCU07918	-
NCU07788	NCU07919	-
NCU07788	NCU07921	-
NCU07788	NCU07922	+
NCU07788	NCU07924	-
NCU07788	NCU07929	+
NCU07788	NCU07932	+
NCU07788	NCU07933	+
NCU07788	NCU07936	+
NCU07788	NCU07938	+
NCU07788	NCU07942	+
NCU07788	NCU07946	-
NCU07788	NCU07948	-
NCU07788	NCU07949	-
NCU07788	NCU07952	+
NCU07788	NCU07953	+
NCU07788	NCU07954	+
NCU07788	NCU07956	+
NCU07788	NCU07963	-
NCU07788	NCU07966	+
NCU07788	NCU07967	-
NCU07788	NCU07969	-
NCU07788	NCU07970	-
NCU07788	NCU07977	-
NCU07788	NCU07982	+
NCU07788	NCU07991	-
NCU07788	NCU07994	-
NCU07788	NCU08007	+
NCU07788	NCU08009	+
NCU07788	NCU08016	-
NCU07788	NCU08017	-
NCU07788	NCU08018	-
NCU07788	NCU08019	-
NCU07788	NCU08021	+
NCU07788	NCU08037	-
NCU07788	NCU08042	+
NCU07788	NCU08045	+
NCU07788	NCU08046	+
NCU07788	NCU08047	-
NCU07788	NCU08050	-
NCU07788	NCU08052	-
NCU07788	NCU08055	-
NCU07788	NCU08063	+
NCU07788	NCU08076	-
NCU07788	NCU08087	-
NCU07788	NCU08090	+
NCU07788	NCU08091	-
NCU07788	NCU08092	-
NCU07788	NCU08094	+
NCU07788	NCU08095	-
NCU07788	NCU08096	-
NCU07788	NCU08097	-
NCU07788	NCU08098	-
NCU07788	NCU08099	+
NCU07788	NCU08100	+
NCU07788	NCU08111	+
NCU07788	NCU08114	-
NCU07788	NCU08120	+
NCU07788	NCU08121	+
NCU07788	NCU08123	-
NCU07788	NCU08124	-
NCU07788	NCU08125	-
NCU07788	NCU08128	-
NCU07788	NCU08130	-
NCU07788	NCU08132	+
NCU07788	NCU08136	-
NCU07788	NCU08137	+
NCU07788	NCU08138	+
NCU07788	NCU08145	-
NCU07788	NCU08147	-
NCU07788	NCU08148	+
NCU07788	NCU08149	-
NCU07788	NCU08152	-
NCU07788	NCU08153	-
NCU07788	NCU08155	-
NCU07788	NCU08156	-
NCU07788	NCU08158	+
NCU07788	NCU08162	-
NCU07788	NCU08163	-
NCU07788	NCU08165	-
NCU07788	NCU08169	+
NCU07788	NCU08173	+
NCU07788	NCU08186	-
NCU07788	NCU08188	-
NCU07788	NCU08189	-
NCU07788	NCU08190	-
NCU07788	NCU08191	-
NCU07788	NCU08195	+
NCU07788	NCU08197	-
NCU07788	NCU08223	-
NCU07788	NCU08224	-
NCU07788	NCU08225	+
NCU07788	NCU08226	+
NCU07788	NCU08228	+
NCU07788	NCU08229	+
NCU07788	NCU08232	+
NCU07788	NCU08233	-
NCU07788	NCU08268	-
NCU07788	NCU08269	+
NCU07788	NCU08270	-
NCU07788	NCU08271	-
NCU07788	NCU08272	+
NCU07788	NCU08274	-
NCU07788	NCU08277	+
NCU07788	NCU08278	+
NCU07788	NCU08279	+
NCU07788	NCU08280	+
NCU07788	NCU08281	-
NCU07788	NCU08282	-
NCU07788	NCU08287	+
NCU07788	NCU08288	+
NCU07788	NCU08295	+
NCU07788	NCU08296	+
NCU07788	NCU08299	+
NCU07788	NCU08308	-
NCU07788	NCU08310	-
NCU07788	NCU08319	+
NCU07788	NCU08323	+
NCU07788	NCU08324	-
NCU07788	NCU08325	+
NCU07788	NCU08329	+
NCU07788	NCU08330	-
NCU07788	NCU08331	-
NCU07788	NCU08332	+
NCU07788	NCU08333	-
NCU07788	NCU08337	-
NCU07788	NCU08342	-
NCU07788	NCU08344	+
NCU07788	NCU08350	-
NCU07788	NCU08351	-
NCU07788	NCU08352	+
NCU07788	NCU08355	-
NCU07788	NCU08356	-
NCU07788	NCU08358	+
NCU07788	NCU08364	+
NCU07788	NCU08371	-
NCU07788	NCU08378	+
NCU07788	NCU08384	-
NCU07788	NCU08386	-
NCU07788	NCU08387	-
NCU07788	NCU08389	+
NCU07788	NCU08393	-
NCU07788	NCU08396	+
NCU07788	NCU08397	-
NCU07788	NCU08398	-
NCU07788	NCU08403	-
NCU07788	NCU08407	+
NCU07788	NCU08409	-
NCU07788	NCU08413	-
NCU07788	NCU08414	-
NCU07788	NCU08418	-
NCU07788	NCU08421	+
NCU07788	NCU08428	-
NCU07788	NCU08429	-
NCU07788	NCU08431	-
NCU07788	NCU08432	-
NCU07788	NCU08433	-
NCU07788	NCU08435	-
NCU07788	NCU08439	+
NCU07788	NCU08440	+
NCU07788	NCU08447	-
NCU07788	NCU08454	-
NCU07788	NCU08455	-
NCU07788	NCU08456	-
NCU07788	NCU08457	-
NCU07788	NCU08463	-
NCU07788	NCU08469	-
NCU07788	NCU08471	+
NCU07788	NCU08473	-
NCU07788	NCU08475	+
NCU07788	NCU08478	+
NCU07788	NCU08487	-
NCU07788	NCU08489	-
NCU07788	NCU08490	-
NCU07788	NCU08491	-
NCU07788	NCU08497	-
NCU07788	NCU08500	+
NCU07788	NCU08502	+
NCU07788	NCU08504	+
NCU07788	NCU08509	-
NCU07788	NCU08516	-
NCU07788	NCU08518	+
NCU07788	NCU08521	-
NCU07788	NCU08522	-
NCU07788	NCU08523	-
NCU07788	NCU08525	-
NCU07788	NCU08531	-
NCU07788	NCU08533	-
NCU07788	NCU08535	+
NCU07788	NCU08537	-
NCU07788	NCU08538	-
NCU07788	NCU08545	+
NCU07788	NCU08549	-
NCU07788	NCU08550	-
NCU07788	NCU08551	-
NCU07788	NCU08554	-
NCU07788	NCU08555	-
NCU07788	NCU08558	-
NCU07788	NCU08560	+
NCU07788	NCU08564	-
NCU07788	NCU08595	+
NCU07788	NCU08598	-
NCU07788	NCU08600	+
NCU07788	NCU08603	-
NCU07788	NCU08606	+
NCU07788	NCU08616	+
NCU07788	NCU08617	-
NCU07788	NCU08619	-
NCU07788	NCU08620	+
NCU07788	NCU08621	+
NCU07788	NCU08622	-
NCU07788	NCU08625	-
NCU07788	NCU08627	+
NCU07788	NCU08630	-
NCU07788	NCU08632	+
NCU07788	NCU08634	-
NCU07788	NCU08635	-
NCU07788	NCU08638	-
NCU07788	NCU08640	-
NCU07788	NCU08641	+
NCU07788	NCU08643	+
NCU07788	NCU08648	+
NCU07788	NCU08655	-
NCU07788	NCU08656	-
NCU07788	NCU08657	-
NCU07788	NCU08658	-
NCU07788	NCU08662	-
NCU07788	NCU08663	+
NCU07788	NCU08668	+
NCU07788	NCU08670	-
NCU07788	NCU08674	+
NCU07788	NCU08677	-
NCU07788	NCU08683	+
NCU07788	NCU08685	+
NCU07788	NCU08687	-
NCU07788	NCU08692	+
NCU07788	NCU08693	+
NCU07788	NCU08697	-
NCU07788	NCU08699	-
NCU07788	NCU08701	+
NCU07788	NCU08702	-
NCU07788	NCU08703	-
NCU07788	NCU08705	+
NCU07788	NCU08707	+
NCU07788	NCU08715	-
NCU07788	NCU08716	-
NCU07788	NCU08717	-
NCU07788	NCU08719	-
NCU07788	NCU08720	+
NCU07788	NCU08732	-
NCU07788	NCU08735	-
NCU07788	NCU08736	-
NCU07788	NCU08738	+
NCU07788	NCU08743	+
NCU07788	NCU08746	+
NCU07788	NCU08747	+
NCU07788	NCU08750	-
NCU07788	NCU08752	-
NCU07788	NCU08755	-
NCU07788	NCU08756	-
NCU07788	NCU08766	-
NCU07788	NCU08767	-
NCU07788	NCU08769	-
NCU07788	NCU08770	-
NCU07788	NCU08771	-
NCU07788	NCU08775	-
NCU07788	NCU08783	-
NCU07788	NCU08784	-
NCU07788	NCU08786	+
NCU07788	NCU08787	-
NCU07788	NCU08790	-
NCU07788	NCU08791	-
NCU07788	NCU08793	+
NCU07788	NCU08794	+
NCU07788	NCU08805	+
NCU07788	NCU08806	+
NCU07788	NCU08807	-
NCU07788	NCU08811	+
NCU07788	NCU08820	+
NCU07788	NCU08826	+
NCU07788	NCU08827	-
NCU07788	NCU08828	-
NCU07788	NCU08842	+
NCU07788	NCU08844	+
NCU07788	NCU08846	-
NCU07788	NCU08847	-
NCU07788	NCU08851	+
NCU07788	NCU08852	-
NCU07788	NCU08855	-
NCU07788	NCU08856	-
NCU07788	NCU08857	-
NCU07788	NCU08861	+
NCU07788	NCU08862	-
NCU07788	NCU08863	-
NCU07788	NCU08877	+
NCU07788	NCU08882	+
NCU07788	NCU08888	+
NCU07788	NCU08889	-
NCU07788	NCU08892	-
NCU07788	NCU08893	+
NCU07788	NCU08898	+
NCU07788	NCU08899	+
NCU07788	NCU08903	+
NCU07788	NCU08905	-
NCU07788	NCU08907	+
NCU07788	NCU08909	+
NCU07788	NCU08920	+
NCU07788	NCU08921	-
NCU07788	NCU08923	+
NCU07788	NCU08924	-
NCU07788	NCU08925	-
NCU07788	NCU08927	+
NCU07788	NCU08932	-
NCU07788	NCU08936	+
NCU07788	NCU08939	+
NCU07788	NCU08940	+
NCU07788	NCU08944	+
NCU07788	NCU08947	+
NCU07788	NCU08949	-
NCU07788	NCU08951	+
NCU07788	NCU08952	+
NCU07788	NCU08953	+
NCU07788	NCU08957	+
NCU07788	NCU08960	+
NCU07788	NCU08962	+
NCU07788	NCU08963	+
NCU07788	NCU08964	+
NCU07788	NCU08965	+
NCU07788	NCU08967	+
NCU07788	NCU08968	+
NCU07788	NCU08969	-
NCU07788	NCU08974	-
NCU07788	NCU08976	+
NCU07788	NCU08977	-
NCU07788	NCU08980	+
NCU07788	NCU08983	+
NCU07788	NCU08984	+
NCU07788	NCU08985	+
NCU07788	NCU08986	-
NCU07788	NCU08988	+
NCU07788	NCU08990	+
NCU07788	NCU08998	-
NCU07788	NCU09000	-
NCU07788	NCU09003	+
NCU07788	NCU09004	+
NCU07788	NCU09010	-
NCU07788	NCU09015	-
NCU07788	NCU09017	+
NCU07788	NCU09020	+
NCU07788	NCU09023	-
NCU07788	NCU09024	+
NCU07788	NCU09025	-
NCU07788	NCU09027	-
NCU07788	NCU09028	-
NCU07788	NCU09029	-
NCU07788	NCU09033	-
NCU07788	NCU09034	-
NCU07788	NCU09035	-
NCU07788	NCU09038	-
NCU07788	NCU09039	-
NCU07788	NCU09043	-
NCU07788	NCU09045	-
NCU07788	NCU09046	-
NCU07788	NCU09049	-
NCU07788	NCU09050	-
NCU07788	NCU09053	-
NCU07788	NCU09054	-
NCU07788	NCU09055	-
NCU07788	NCU09057	-
NCU07788	NCU09061	-
NCU07788	NCU09064	-
NCU07788	NCU09068	+
NCU07788	NCU09069	+
NCU07788	NCU09075	+
NCU07788	NCU09076	+
NCU07788	NCU09079	+
NCU07788	NCU09091	+
NCU07788	NCU09094	+
NCU07788	NCU09095	-
NCU07788	NCU09096	-
NCU07788	NCU09097	-
NCU07788	NCU09098	+
